class,fine_id,filename,is_test,b_pred,b_pred_name,b_prob,b_is_tp,p_pred,p_pred_name,p_prob,p_is_tp,both_tp,b_iou_0.5,p_iou_0.5,delta_0.5,ious,mask_area_pct
HighGradePapillary,1,400d2ac6.png,True,0,LowGradePapillary,0.2851543426513672,False,1,HighGradePapillary,0.9698512554168701,True,False,0.0004395389724555577,0.013039193389432189,0.01259965441697663,"{'b_iou_0.3': 0.033142933049946866, 'p_iou_0.3': 0.03405217133540833, 'b_iou_0.4': 0.009673566878980891, 'p_iou_0.4': 0.021581974565985963, 'b_iou_0.5': 0.0004395389724555577, 'p_iou_0.5': 0.013039193389432189, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.002383053839364519}",19.28611183166504
HighGradePapillary,1,84da52af.png,True,0,LowGradePapillary,0.036258239299058914,False,0,LowGradePapillary,2.6739991881186143e-05,False,False,0.14229837958651517,0.009140767824497258,-0.1331576117620179,"{'b_iou_0.3': 0.08733358176089975, 'p_iou_0.3': 0.06044855135239195, 'b_iou_0.4': 0.10815198315198316, 'p_iou_0.4': 0.03369751217585889, 'b_iou_0.5': 0.14229837958651517, 'p_iou_0.5': 0.009140767824497258, 'b_iou_0.6': 0.23178807947019867, 'p_iou_0.6': 0.0}",5.167809009552002
HighGradePapillary,1,ff859e54.png,True,4,BenignNOS,0.03183683380484581,False,0,LowGradePapillary,0.056669771671295166,False,False,0.0,0.0,0.0,"{'b_iou_0.3': 0.0, 'p_iou_0.3': 0.008647884259762864, 'b_iou_0.4': 0.0, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.0, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.0}",21.578044891357422
HighGradePapillary,1,4de99e24.png,True,0,LowGradePapillary,0.35447728633880615,False,1,HighGradePapillary,0.9798579216003418,True,False,0.0,0.0585485528627789,0.0585485528627789,"{'b_iou_0.3': 0.0, 'p_iou_0.3': 0.04528785741761764, 'b_iou_0.4': 0.0, 'p_iou_0.4': 0.05018899025208173, 'b_iou_0.5': 0.0, 'p_iou_0.5': 0.0585485528627789, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.07080561050170833}",3.519611120223999
HighGradePapillary,1,5cf41787.png,True,0,LowGradePapillary,0.30619046092033386,False,1,HighGradePapillary,0.9918982982635498,True,False,0.0,0.0,0.0,"{'b_iou_0.3': 0.0, 'p_iou_0.3': 0.025763045618641286, 'b_iou_0.4': 0.0, 'p_iou_0.4': 0.0026006022447303584, 'b_iou_0.5': 0.0, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.0}",10.853795051574707
HighGradePapillary,1,9893f32a.png,True,0,LowGradePapillary,0.004972824361175299,False,0,LowGradePapillary,6.87243414176919e-07,False,False,0.6042809364548495,0.14411091325362504,-0.46017002320122447,"{'b_iou_0.3': 0.5198766563880324, 'p_iou_0.3': 0.38002581157549886, 'b_iou_0.4': 0.5816716602954851, 'p_iou_0.4': 0.2815954415954416, 'b_iou_0.5': 0.6042809364548495, 'p_iou_0.5': 0.14411091325362504, 'b_iou_0.6': 0.46640788295013436, 'p_iou_0.6': 0.06857142857142857}",12.68933391571045
HighGradePapillary,1,cec24e40.png,True,0,LowGradePapillary,0.1375918835401535,False,0,LowGradePapillary,0.004910929128527641,False,False,0.052106963635113766,0.0,-0.052106963635113766,"{'b_iou_0.3': 0.06773813761191579, 'p_iou_0.3': 0.0098793424568791, 'b_iou_0.4': 0.07083087802003536, 'p_iou_0.4': 0.002269913330581923, 'b_iou_0.5': 0.052106963635113766, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.0}",5.293367385864258
HighGradePapillary,1,ea720b7a.png,True,0,LowGradePapillary,0.011069267988204956,False,0,LowGradePapillary,2.457630330354732e-07,False,False,0.39172195266858106,0.4650380995069476,0.07331614683836651,"{'b_iou_0.3': 0.34839800117577896, 'p_iou_0.3': 0.35862268100772393, 'b_iou_0.4': 0.38184976118106817, 'p_iou_0.4': 0.44035304166271233, 'b_iou_0.5': 0.39172195266858106, 'p_iou_0.5': 0.4650380995069476, 'b_iou_0.6': 0.36183580023426687, 'p_iou_0.6': 0.28668407310704963}",11.204560279846191
HighGradePapillary,1,c4a5dcd6.png,True,0,LowGradePapillary,0.004815414547920227,False,0,LowGradePapillary,3.1379783216323176e-09,False,False,0.22532989099254158,0.07202465014764411,-0.15330524084489747,"{'b_iou_0.3': 0.23793344193623459, 'p_iou_0.3': 0.1226335122916078, 'b_iou_0.4': 0.24968226458694395, 'p_iou_0.4': 0.10122767857142857, 'b_iou_0.5': 0.22532989099254158, 'p_iou_0.5': 0.07202465014764411, 'b_iou_0.6': 0.17096481832413282, 'p_iou_0.6': 0.034903047091412745}",12.836813926696777
HighGradePapillary,1,903dab08.png,True,4,BenignNOS,0.10866012424230576,False,1,HighGradePapillary,0.9994220733642578,True,False,0.0,0.054781146607365626,0.054781146607365626,"{'b_iou_0.3': 0.0, 'p_iou_0.3': 0.10008563875339763, 'b_iou_0.4': 0.0, 'p_iou_0.4': 0.07519635844341306, 'b_iou_0.5': 0.0, 'p_iou_0.5': 0.054781146607365626, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.028568123987971317}",24.07126808166504
HighGradePapillary,1,b4450043.png,True,1,HighGradePapillary,0.6283074617385864,True,1,HighGradePapillary,0.9997265934944153,True,True,0.04941961191961192,0.003101827170067368,-0.04631778474954455,"{'b_iou_0.3': 0.06974287699791522, 'p_iou_0.3': 0.057308377896613194, 'b_iou_0.4': 0.0607566307998081, 'p_iou_0.4': 0.022296918767507, 'b_iou_0.5': 0.04941961191961192, 'p_iou_0.5': 0.003101827170067368, 'b_iou_0.6': 0.034715960324616775, 'p_iou_0.6': 0.0}",5.000398635864258
HighGradePapillary,1,2cd56b44.png,True,1,HighGradePapillary,0.8581051826477051,True,1,HighGradePapillary,0.9934631586074829,True,True,0.11924094516923639,0.0,-0.11924094516923639,"{'b_iou_0.3': 0.13371789452746213, 'p_iou_0.3': 0.018326891908739557, 'b_iou_0.4': 0.13461026160157707, 'p_iou_0.4': 0.00232461602324616, 'b_iou_0.5': 0.11924094516923639, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.09364001564221977, 'p_iou_0.6': 0.0}",10.899633407592773
HighGradePapillary,1,8c2f162c.png,True,0,LowGradePapillary,0.12965884804725647,False,0,LowGradePapillary,0.31817522644996643,False,False,0.12729885057471266,0.0,-0.12729885057471266,"{'b_iou_0.3': 0.0731958762886598, 'p_iou_0.3': 0.003455899169059538, 'b_iou_0.4': 0.09555533124726624, 'p_iou_0.4': 0.0006262114209035336, 'b_iou_0.5': 0.12729885057471266, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.09273232724384432, 'p_iou_0.6': 0.0}",5.66007661819458
HighGradePapillary,1,8fb4f450.png,True,0,LowGradePapillary,0.005926206242293119,False,0,LowGradePapillary,2.7526168011604568e-08,False,False,0.17736554117176032,0.0,-0.17736554117176032,"{'b_iou_0.3': 0.3014098441751175, 'p_iou_0.3': 0.0, 'b_iou_0.4': 0.2625704818926931, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.17736554117176032, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.002785515320334262, 'p_iou_0.6': 0.0}",22.62236976623535
HighGradePapillary,1,085d2bdc.png,True,1,HighGradePapillary,0.9752820730209351,True,1,HighGradePapillary,0.9999998807907104,True,True,0.012394447867212699,0.1340340909090909,0.12163964304187821,"{'b_iou_0.3': 0.041501598316985876, 'p_iou_0.3': 0.12196037050064486, 'b_iou_0.4': 0.027658589288470443, 'p_iou_0.4': 0.13478091275516837, 'b_iou_0.5': 0.012394447867212699, 'p_iou_0.5': 0.1340340909090909, 'b_iou_0.6': 0.005700797220861355, 'p_iou_0.6': 0.12403127240449285}",10.365513801574707
HighGradePapillary,1,59dd5709.png,True,1,HighGradePapillary,0.7640596628189087,True,1,HighGradePapillary,0.9999939203262329,True,True,0.0,0.07556963138910883,0.07556963138910883,"{'b_iou_0.3': 0.035943817336231275, 'p_iou_0.3': 0.05820222246671801, 'b_iou_0.4': 0.0, 'p_iou_0.4': 0.06306478147874395, 'b_iou_0.5': 0.0, 'p_iou_0.5': 0.07556963138910883, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.020461634435433564}",5.271444320678711
HighGradePapillary,1,1cbd4084.png,True,0,LowGradePapillary,0.37061989307403564,False,1,HighGradePapillary,0.9999967813491821,True,False,0.030118014965935743,0.07082736389684814,0.040709348930912395,"{'b_iou_0.3': 0.04587762700240043, 'p_iou_0.3': 0.06514040258642356, 'b_iou_0.4': 0.03374526090353949, 'p_iou_0.4': 0.07086850873017861, 'b_iou_0.5': 0.030118014965935743, 'p_iou_0.5': 0.07082736389684814, 'b_iou_0.6': 0.02431190393833078, 'p_iou_0.6': 0.050729760073183916}",5.681999206542969
HighGradePapillary,1,a718f915.png,True,0,LowGradePapillary,0.004760483279824257,False,0,LowGradePapillary,8.486790079587081e-07,False,False,0.005398975109809663,0.06473752550547208,0.05933855039566242,"{'b_iou_0.3': 0.056649778340721976, 'p_iou_0.3': 0.15763066880997614, 'b_iou_0.4': 0.027193278571696487, 'p_iou_0.4': 0.11284434118818454, 'b_iou_0.5': 0.005398975109809663, 'p_iou_0.5': 0.06473752550547208, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.021831034721740937}",25.90880012512207
HighGradePapillary,1,3ff02055.png,True,0,LowGradePapillary,0.0010444530053064227,False,0,LowGradePapillary,2.2410112876514177e-08,False,False,0.0023522192677439147,0.002554278416347382,0.0002020591486034673,"{'b_iou_0.3': 0.02439457635147137, 'p_iou_0.3': 0.021255829085782454, 'b_iou_0.4': 0.011522965350523771, 'p_iou_0.4': 0.008778173190984579, 'b_iou_0.5': 0.0023522192677439147, 'p_iou_0.5': 0.002554278416347382, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.0}",13.333066940307617
HighGradePapillary,1,0738f541.png,True,0,LowGradePapillary,0.22137951850891113,False,1,HighGradePapillary,0.9999933242797852,True,False,0.09989484752891693,0.0,-0.09989484752891693,"{'b_iou_0.3': 0.1003448275862069, 'p_iou_0.3': 0.0100011941724385, 'b_iou_0.4': 0.10054021608643457, 'p_iou_0.4': 0.0, 'b_iou_0.5': 0.09989484752891693, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.06986369799471918, 'p_iou_0.6': 0.0}",6.457270622253418
HighGradePapillary,1,42ba6ed2.png,True,1,HighGradePapillary,0.7120733857154846,True,1,HighGradePapillary,0.9999990463256836,True,True,0.0014500634402755121,0.008549464760399453,0.007099401320123941,"{'b_iou_0.3': 0.07125965631404699, 'p_iou_0.3': 0.05489084802686818, 'b_iou_0.4': 0.04499193593237306, 'p_iou_0.4': 0.05112949707167426, 'b_iou_0.5': 0.0014500634402755121, 'p_iou_0.5': 0.008549464760399453, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.0}",3.89628529548645
HighGradePapillary,1,7598676c.png,True,1,HighGradePapillary,0.6101494431495667,True,1,HighGradePapillary,0.9999984502792358,True,True,0.0298193389447752,0.104682838241017,0.0748634992962418,"{'b_iou_0.3': 0.07373898846977994, 'p_iou_0.3': 0.07232127501003267, 'b_iou_0.4': 0.058314820691843856, 'p_iou_0.4': 0.0870600414078675, 'b_iou_0.5': 0.0298193389447752, 'p_iou_0.5': 0.104682838241017, 'b_iou_0.6': 0.018110294663400875, 'p_iou_0.6': 0.08585777635304803}",5.0283002853393555
HighGradePapillary,1,a19e842b.png,True,1,HighGradePapillary,0.9712892770767212,True,1,HighGradePapillary,0.9988415837287903,True,True,0.13414634146341464,0.07523144388500894,-0.058914897578405706,"{'b_iou_0.3': 0.10262328554307781, 'p_iou_0.3': 0.054919528787124604, 'b_iou_0.4': 0.12079378774805867, 'p_iou_0.4': 0.06146214653297257, 'b_iou_0.5': 0.13414634146341464, 'p_iou_0.5': 0.07523144388500894, 'b_iou_0.6': 0.04788843573214051, 'p_iou_0.6': 0.06564295977011494}",4.617745399475098
HighGradePapillary,1,82469aac.png,True,1,HighGradePapillary,0.7084939479827881,True,1,HighGradePapillary,0.9999961853027344,True,True,0.01748580117168284,0.03422648937452296,0.01674068820284012,"{'b_iou_0.3': 0.03366067381779725, 'p_iou_0.3': 0.06534132868578856, 'b_iou_0.4': 0.025975894945134016, 'p_iou_0.4': 0.05884992406461411, 'b_iou_0.5': 0.01748580117168284, 'p_iou_0.5': 0.03422648937452296, 'b_iou_0.6': 0.010033828335531219, 'p_iou_0.6': 0.006438141639116061}",4.49617338180542
HighGradePapillary,1,9d87ff79.png,True,0,LowGradePapillary,0.007385248318314552,False,0,LowGradePapillary,0.0020965479779988527,False,False,0.10778161949886883,0.0,-0.10778161949886883,"{'b_iou_0.3': 0.0677826491297994, 'p_iou_0.3': 0.030899891579327793, 'b_iou_0.4': 0.07998871190267151, 'p_iou_0.4': 0.0054481774549228175, 'b_iou_0.5': 0.10778161949886883, 'p_iou_0.5': 0.0, 'b_iou_0.6': 0.09122497055359247, 'p_iou_0.6': 0.0}",5.084104061126709
HighGradePapillary,1,01d8fc3f.png,True,0,LowGradePapillary,0.005780181847512722,False,0,LowGradePapillary,3.5910613149781057e-08,False,False,0.44977109786645936,0.47539774523232536,0.025626647365866007,"{'b_iou_0.3': 0.3721077942110516, 'p_iou_0.3': 0.5501432664756447, 'b_iou_0.4': 0.46351163253131833, 'p_iou_0.4': 0.5576579120775675, 'b_iou_0.5': 0.44977109786645936, 'p_iou_0.5': 0.47539774523232536, 'b_iou_0.6': 0.3392531438993952, 'p_iou_0.6': 0.3668943890693247}",17.729591369628906
HighGradePapillary,1,9f43d710.png,True,1,HighGradePapillary,0.875225841999054,True,1,HighGradePapillary,0.9998698234558105,True,True,0.044947351878044946,0.009764609786886463,-0.035182742091158486,"{'b_iou_0.3': 0.03834441980783444, 'p_iou_0.3': 0.029732123620520433, 'b_iou_0.4': 0.04776174620791713, 'p_iou_0.4': 0.028221674467554768, 'b_iou_0.5': 0.044947351878044946, 'p_iou_0.5': 0.009764609786886463, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.0}",2.5849010944366455
HighGradePapillary,1,7c88409d.png,True,1,HighGradePapillary,0.7092885971069336,True,1,HighGradePapillary,0.9999043941497803,True,True,0.0,0.05862792244334169,0.05862792244334169,"{'b_iou_0.3': 0.0, 'p_iou_0.3': 0.07575409459415104, 'b_iou_0.4': 0.0, 'p_iou_0.4': 0.0803710027941633, 'b_iou_0.5': 0.0, 'p_iou_0.5': 0.05862792244334169, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.0032897376233651607}",4.599808692932129
HighGradePapillary,1,383d6520.png,True,1,HighGradePapillary,0.6321433186531067,True,1,HighGradePapillary,0.9961972236633301,True,True,0.23616725618999496,0.0048330404217926184,-0.23133421576820234,"{'b_iou_0.3': 0.14711086704496917, 'p_iou_0.3': 0.07432548547860457, 'b_iou_0.4': 0.1750719001903836, 'p_iou_0.4': 0.03403443892291691, 'b_iou_0.5': 0.23616725618999496, 'p_iou_0.5': 0.0048330404217926184, 'b_iou_0.6': 0.27491545653471255, 'p_iou_0.6': 0.0}",9.612165451049805
HighGradePapillary,1,700c4947.png,True,1,HighGradePapillary,0.9238806366920471,True,1,HighGradePapillary,0.9999974966049194,True,True,0.05564725300636642,0.17171891742421624,0.11607166441784983,"{'b_iou_0.3': 0.10839925269308741, 'p_iou_0.3': 0.11175809352517986, 'b_iou_0.4': 0.08370394644445485, 'p_iou_0.4': 0.1265304044594904, 'b_iou_0.5': 0.05564725300636642, 'p_iou_0.5': 0.17171891742421624, 'b_iou_0.6': 0.023811340914294436, 'p_iou_0.6': 0.2405990380411019}",9.907127380371094
HighGradePapillary,1,3a1496e8.png,True,1,HighGradePapillary,0.8832516074180603,True,1,HighGradePapillary,0.9997088313102722,True,True,0.08482632541133456,0.1270521056388294,0.04222578022749485,"{'b_iou_0.3': 0.15106693673748176, 'p_iou_0.3': 0.12128480060195636, 'b_iou_0.4': 0.13329483107132545, 'p_iou_0.4': 0.12227625675058437, 'b_iou_0.5': 0.08482632541133456, 'p_iou_0.5': 0.1270521056388294, 'b_iou_0.6': 0.011840062111801242, 'p_iou_0.6': 0.13654132539091585}",10.42530345916748
HighGradePapillary,1,6df9b6bd.png,True,1,HighGradePapillary,0.8970018625259399,True,1,HighGradePapillary,0.9999984502792358,True,True,0.03678410678255471,0.08502347002037021,0.0482393632378155,"{'b_iou_0.3': 0.05621610346266166, 'p_iou_0.3': 0.07026661815913934, 'b_iou_0.4': 0.04593269977885363, 'p_iou_0.4': 0.07915683498505584, 'b_iou_0.5': 0.03678410678255471, 'p_iou_0.5': 0.08502347002037021, 'b_iou_0.6': 0.021212453409340058, 'p_iou_0.6': 0.04744011272898074}",5.448820114135742
HighGradePapillary,1,8b64aef9.png,True,0,LowGradePapillary,0.3884788155555725,False,1,HighGradePapillary,0.9928845167160034,True,False,0.0,0.026758147512864493,0.026758147512864493,"{'b_iou_0.3': 0.009231193166161477, 'p_iou_0.3': 0.069685478474236, 'b_iou_0.4': 0.0, 'p_iou_0.4': 0.045981751636682305, 'b_iou_0.5': 0.0, 'p_iou_0.5': 0.026758147512864493, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.013131448479163876}",13.211496353149414
UreteralOrifice,12,bdcfe5e5.png,True,12,UreteralOrifice,0.9823532104492188,True,12,UreteralOrifice,0.9982951283454895,True,True,0.22045700727291484,0.023631589577863057,-0.1968254176950518,"{'b_iou_0.3': 0.18566420475817705, 'p_iou_0.3': 0.1277689503691934, 'b_iou_0.4': 0.21822405150984148, 'p_iou_0.4': 0.08162347518129182, 'b_iou_0.5': 0.22045700727291484, 'p_iou_0.5': 0.023631589577863057, 'b_iou_0.6': 0.2263203214695752, 'p_iou_0.6': 0.01055694098088113}",10.871731758117676
UreteralOrifice,12,f32a40b2.png,True,0,LowGradePapillary,0.1948493868112564,False,12,UreteralOrifice,0.9880422353744507,True,False,0.14721699381554182,0.13659128851115496,-0.010625705304386862,"{'b_iou_0.3': 0.11579880043620501, 'p_iou_0.3': 0.0909910812706684, 'b_iou_0.4': 0.16143145613641463, 'p_iou_0.4': 0.11038842623548721, 'b_iou_0.5': 0.14721699381554182, 'p_iou_0.5': 0.13659128851115496, 'b_iou_0.6': 0.11927042030134814, 'p_iou_0.6': 0.15600893219650833}",3.619260311126709
UreteralOrifice,12,8006f3f2.png,True,12,UreteralOrifice,0.34498268365859985,True,15,Trabeculation,0.03893959894776344,False,False,0.01651521137890162,0.023722425451723754,0.007207214072822134,"{'b_iou_0.3': 0.04563208535772125, 'p_iou_0.3': 0.040542049811995086, 'b_iou_0.4': 0.038037097910307585, 'p_iou_0.4': 0.04085033554024231, 'b_iou_0.5': 0.01651521137890162, 'p_iou_0.5': 0.023722425451723754, 'b_iou_0.6': 0.008105120962790126, 'p_iou_0.6': 0.01675936768149883}",2.1703603267669678
UreteralOrifice,12,f10a5696.png,True,12,UreteralOrifice,0.9291149377822876,True,12,UreteralOrifice,0.9998948574066162,True,True,0.11268522226672006,0.09751021643711215,-0.015175005829607915,"{'b_iou_0.3': 0.10921571992448945, 'p_iou_0.3': 0.1077729715559051, 'b_iou_0.4': 0.11261709359197546, 'p_iou_0.4': 0.10773107177974435, 'b_iou_0.5': 0.11268522226672006, 'p_iou_0.5': 0.09751021643711215, 'b_iou_0.6': 0.11380467118172036, 'p_iou_0.6': 0.09847663310095534}",8.225048065185547
UreteralOrifice,12,21827468.png,True,18,AirBubble,0.10864043980836868,False,18,AirBubble,2.711582237679977e-05,False,False,0.2088469905728789,0.09449332029977191,-0.11435367027310699,"{'b_iou_0.3': 0.13307173344348067, 'p_iou_0.3': 0.09844014722205995, 'b_iou_0.4': 0.1674731182795699, 'p_iou_0.4': 0.11129194760908316, 'b_iou_0.5': 0.2088469905728789, 'p_iou_0.5': 0.09449332029977191, 'b_iou_0.6': 0.17421193829644535, 'p_iou_0.6': 0.048566991387830015}",3.912229061126709
UreteralOrifice,12,9f990aba.png,True,12,UreteralOrifice,0.6152238249778748,True,12,UreteralOrifice,0.9993681311607361,True,True,0.1660595021250759,0.17759188151398794,0.01153237938891205,"{'b_iou_0.3': 0.16781275629297837, 'p_iou_0.3': 0.10538409730200864, 'b_iou_0.4': 0.17806472182368882, 'p_iou_0.4': 0.13283208020050125, 'b_iou_0.5': 0.1660595021250759, 'p_iou_0.5': 0.17759188151398794, 'b_iou_0.6': 0.12823512209387336, 'p_iou_0.6': 0.21995777104562564}",5.301339149475098
UreteralOrifice,12,168fe2f4.png,True,12,UreteralOrifice,0.9782146215438843,True,12,UreteralOrifice,0.9996597766876221,True,True,0.27879753411373553,0.14965514249772263,-0.1291423916160129,"{'b_iou_0.3': 0.1814697926059513, 'p_iou_0.3': 0.1251710411742754, 'b_iou_0.4': 0.21633969363074443, 'p_iou_0.4': 0.14461770623742454, 'b_iou_0.5': 0.27879753411373553, 'p_iou_0.5': 0.14965514249772263, 'b_iou_0.6': 0.3539143279172821, 'p_iou_0.6': 0.1210532250789355}",8.021763801574707
UreteralOrifice,12,69b3724e.png,True,12,UreteralOrifice,0.292876273393631,True,12,UreteralOrifice,0.9913243055343628,True,True,0.12999322951929587,0.11848795225112373,-0.011505277268172145,"{'b_iou_0.3': 0.09655529357639887, 'p_iou_0.3': 0.07484373731634061, 'b_iou_0.4': 0.11945784516425453, 'p_iou_0.4': 0.094027548795405, 'b_iou_0.5': 0.12999322951929587, 'p_iou_0.5': 0.11848795225112373, 'b_iou_0.6': 0.12217194570135746, 'p_iou_0.6': 0.15553157042633567}",3.6750636100769043
UreteralOrifice,12,f1766271.png,True,14,ResectionScar,0.22759756445884705,False,15,Trabeculation,0.19867923855781555,False,False,0.07542643923240938,0.06174512460967419,-0.01368131462273519,"{'b_iou_0.3': 0.09134867462860471, 'p_iou_0.3': 0.06853258696521392, 'b_iou_0.4': 0.08699576477122821, 'p_iou_0.4': 0.0692071414858898, 'b_iou_0.5': 0.07542643923240938, 'p_iou_0.5': 0.06174512460967419, 'b_iou_0.6': 0.05569290826284971, 'p_iou_0.6': 0.049557952794225}",3.41597580909729
UreteralOrifice,12,51b7bb17.png,True,12,UreteralOrifice,0.9763760566711426,True,12,UreteralOrifice,0.9966591596603394,True,True,0.23204837490551777,0.1108182955154547,-0.12123007939006307,"{'b_iou_0.3': 0.18711035877957144, 'p_iou_0.3': 0.11754577282901911, 'b_iou_0.4': 0.20969831575050898, 'p_iou_0.4': 0.12376511226252158, 'b_iou_0.5': 0.23204837490551777, 'p_iou_0.5': 0.1108182955154547, 'b_iou_0.6': 0.25875043148084226, 'p_iou_0.6': 0.07548691944220352}",9.032206535339355
UreteralOrifice,12,1ffd330d.png,True,12,UreteralOrifice,0.6979470252990723,True,18,AirBubble,0.004667747765779495,False,False,0.009191307445671535,0.07877420567775897,0.06958289823208744,"{'b_iou_0.3': 0.06421086645432304, 'p_iou_0.3': 0.12048569492938663, 'b_iou_0.4': 0.024113803273000636, 'p_iou_0.4': 0.12976173491225568, 'b_iou_0.5': 0.009191307445671535, 'p_iou_0.5': 0.07877420567775897, 'b_iou_0.6': 0.00208437552109388, 'p_iou_0.6': 0.039817554240631166}",5.558434009552002
UreteralOrifice,12,4293a3dc.png,True,12,UreteralOrifice,0.8276775479316711,True,12,UreteralOrifice,0.9997801184654236,True,True,0.38703857896197613,0.03096462685000525,-0.3560739521119709,"{'b_iou_0.3': 0.28825351441505837, 'p_iou_0.3': 0.12332747884400447, 'b_iou_0.4': 0.3558067953119451, 'p_iou_0.4': 0.04764232533654208, 'b_iou_0.5': 0.38703857896197613, 'p_iou_0.5': 0.03096462685000525, 'b_iou_0.6': 0.22083675143560294, 'p_iou_0.6': 0.02432753164556962}",12.055564880371094
UreteralOrifice,12,454dc2f0.png,True,12,UreteralOrifice,0.5134443640708923,True,18,AirBubble,0.0011509329779073596,False,False,0.14538124036523184,0.13282913576620897,-0.012552104599022867,"{'b_iou_0.3': 0.12625978090766823, 'p_iou_0.3': 0.10349570744201489, 'b_iou_0.4': 0.1412706611570248, 'p_iou_0.4': 0.12041346793205586, 'b_iou_0.5': 0.14538124036523184, 'p_iou_0.5': 0.13282913576620897, 'b_iou_0.6': 0.12430720506730007, 'p_iou_0.6': 0.15285538403257884}",4.988440990447998
UreteralOrifice,12,a4ca6b92.png,True,12,UreteralOrifice,0.429989218711853,True,12,UreteralOrifice,0.9926222562789917,True,True,0.16439649359406608,0.20498533724340176,0.04058884364933568,"{'b_iou_0.3': 0.11548013245033113, 'p_iou_0.3': 0.15571219333577443, 'b_iou_0.4': 0.1371147419235054, 'p_iou_0.4': 0.174161150422278, 'b_iou_0.5': 0.16439649359406608, 'p_iou_0.5': 0.20498533724340176, 'b_iou_0.6': 0.1872770511296076, 'p_iou_0.6': 0.2361423220973783}",4.069674968719482
UreteralOrifice,12,7daaa806.png,True,14,ResectionScar,0.0023523641284555197,False,18,AirBubble,0.0032826843671500683,False,False,0.4406893464637422,0.07333363216639024,-0.3673557142973519,"{'b_iou_0.3': 0.3262179809141135, 'p_iou_0.3': 0.07801179959037692, 'b_iou_0.4': 0.3998269896193772, 'p_iou_0.4': 0.07404661016949153, 'b_iou_0.5': 0.4406893464637422, 'p_iou_0.5': 0.07333363216639024, 'b_iou_0.6': 0.4370807620069761, 'p_iou_0.6': 0.08818355079900309}",5.498644828796387
UreteralOrifice,12,7da1f4b1.png,True,12,UreteralOrifice,0.9145773649215698,True,12,UreteralOrifice,0.9995834231376648,True,True,0.2094572635684108,0.22292797237296497,0.013470708804554171,"{'b_iou_0.3': 0.20184234515184954, 'p_iou_0.3': 0.16738289643317578, 'b_iou_0.4': 0.20027418489598856, 'p_iou_0.4': 0.20509621382983828, 'b_iou_0.5': 0.2094572635684108, 'p_iou_0.5': 0.22292797237296497, 'b_iou_0.6': 0.17956339038638927, 'p_iou_0.6': 0.19186939303321748}",9.652024269104004
UreteralOrifice,12,bbd5f4e2.png,True,14,ResectionScar,0.01533308532088995,False,14,ResectionScar,0.004498888738453388,False,False,0.1065204326923077,0.1277486215372351,0.0212281888449274,"{'b_iou_0.3': 0.10687991876110688, 'p_iou_0.3': 0.0991503687079192, 'b_iou_0.4': 0.10620825577575824, 'p_iou_0.4': 0.10892797239660708, 'b_iou_0.5': 0.1065204326923077, 'p_iou_0.5': 0.1277486215372351, 'b_iou_0.6': 0.10220525869380831, 'p_iou_0.6': 0.15620296710384862}",5.098054885864258
UreteralOrifice,12,cffdee46.png,True,12,UreteralOrifice,0.37502405047416687,True,12,UreteralOrifice,0.9139755964279175,True,True,0.1341061257120016,0.11086870289567632,-0.023237422816325265,"{'b_iou_0.3': 0.10195517405817835, 'p_iou_0.3': 0.17837015833258787, 'b_iou_0.4': 0.10928859894377135, 'p_iou_0.4': 0.14930715935334873, 'b_iou_0.5': 0.1341061257120016, 'p_iou_0.5': 0.11086870289567632, 'b_iou_0.6': 0.139321468298109, 'p_iou_0.6': 0.0418030722739864}",4.7353315353393555
UreteralOrifice,12,5bd261ef.png,True,14,ResectionScar,0.007587846368551254,False,14,ResectionScar,0.0019043168285861611,False,False,0.001074278698588091,0.15989187024429316,0.15881759154570507,"{'b_iou_0.3': 0.016221237673288553, 'p_iou_0.3': 0.10212620877758492, 'b_iou_0.4': 0.008423326133909287, 'p_iou_0.4': 0.12763896959132287, 'b_iou_0.5': 0.001074278698588091, 'p_iou_0.5': 0.15989187024429316, 'b_iou_0.6': 0.0, 'p_iou_0.6': 0.2249746825582301}",6.566884517669678
